图片名,图片名,分辨率1,分辨率2,相似性检验结果
2019-07-29_TrilliumLake_ZH-CN4079462365_768x1280.jpg,2019-07-29_TrilliumLake_ZH-CN4079462365_800x600_Similarity.jpg,768x1280,800x600,0.732382
2019-07-29_TrilliumLake_ZH-CN4079462365_768x1280.jpg,2019-07-29_TrilliumLake_ZH-CN4079462365_800x480_Similarity.jpg,768x1280,800x480,0.803907
2019-07-29_TrilliumLake_ZH-CN4079462365_768x1280.jpg,2019-07-29_TrilliumLake_ZH-CN4079462365_768x1280_Similarity.jpg,768x1280,768x1280,0.965627
2019-07-29_TrilliumLake_ZH-CN4079462365_768x1280.jpg,2019-07-29_TrilliumLake_ZH-CN4079462365_720x1280_Similarity.jpg,768x1280,720x1280,0.968282
2019-07-29_TrilliumLake_ZH-CN4079462365_768x1280.jpg,2019-07-29_TrilliumLake_ZH-CN4079462365_640x480_Similarity.jpg,768x1280,640x480,0.71272
2019-07-29_TrilliumLake_ZH-CN4079462365_768x1280.jpg,2019-07-29_TrilliumLake_ZH-CN4079462365_480x800_Similarity.jpg,768x1280,480x800,0.869941
2019-07-29_TrilliumLake_ZH-CN4079462365_768x1280.jpg,2019-07-29_TrilliumLake_ZH-CN4079462365_400x240_Similarity.jpg,768x1280,400x240,0.682316
2019-07-29_TrilliumLake_ZH-CN4079462365_768x1280.jpg,2019-07-29_TrilliumLake_ZH-CN4079462365_320x240_Similarity.jpg,768x1280,320x240,0.626626
2019-07-29_TrilliumLake_ZH-CN4079462365_768x1280.jpg,2019-07-29_TrilliumLake_ZH-CN4079462365_240x320_Similarity.jpg,768x1280,240x320,0.727934
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_1920x1080_Similarity.jpg,768x1280,1920x1080,0.944351
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_1366x768_Similarity.jpg,768x1280,1366x768,0.92926
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_1280x768_Similarity.jpg,768x1280,1280x768,0.930614
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_1024x768_Similarity.jpg,768x1280,1024x768,0.784304
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_800x600_Similarity.jpg,768x1280,800x600,0.781829
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_800x480_Similarity.jpg,768x1280,800x480,0.896676
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280_Similarity.jpg,768x1280,768x1280,0.975468
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_720x1280_Similarity.jpg,768x1280,720x1280,0.971175
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_640x480_Similarity.jpg,768x1280,640x480,0.716939
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_480x800_Similarity.jpg,768x1280,480x800,0.854249
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_400x240_Similarity.jpg,768x1280,400x240,0.832104
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_320x240_Similarity.jpg,768x1280,320x240,0.578996
2019-07-30_TortoiseMigration_ZH-CN4128473636_768x1280.jpg,2019-07-30_TortoiseMigration_ZH-CN4128473636_240x320_Similarity.jpg,768x1280,240x320,0.816461
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_1920x1080_Similarity.jpg,768x1280,1920x1080,0.627701
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_1366x768_Similarity.jpg,768x1280,1366x768,0.668024
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_1280x768_Similarity.jpg,768x1280,1280x768,0.692906
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_1024x768_Similarity.jpg,768x1280,1024x768,0.687466
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_800x600_Similarity.jpg,768x1280,800x600,0.737859
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_800x480_Similarity.jpg,768x1280,800x480,0.719055
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_768x1280_Similarity.jpg,768x1280,768x1280,0.977353
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_720x1280_Similarity.jpg,768x1280,720x1280,0.978372
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_640x480_Similarity.jpg,768x1280,640x480,0.72854
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_480x800_Similarity.jpg,768x1280,480x800,0.919157
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_400x240_Similarity.jpg,768x1280,400x240,0.697672
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_320x240_Similarity.jpg,768x1280,320x240,0.662957
2019-07-31_TreeTower_ZH-CN4181961177_768x1280.jpg,2019-07-31_TreeTower_ZH-CN4181961177_240x320_Similarity.jpg,768x1280,240x320,0.787986
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_1920x1080_Similarity.jpg,768x1280,1920x1080,0.690179
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_1366x768_Similarity.jpg,768x1280,1366x768,0.664631
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_1280x768_Similarity.jpg,768x1280,1280x768,0.640962
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_1024x768_Similarity.jpg,768x1280,1024x768,0.68506
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_800x600_Similarity.jpg,768x1280,800x600,0.706007
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_800x480_Similarity.jpg,768x1280,800x480,0.747861
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_768x1280_Similarity.jpg,768x1280,768x1280,0.984108
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_720x1280_Similarity.jpg,768x1280,720x1280,0.979741
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_640x480_Similarity.jpg,768x1280,640x480,0.676175
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_480x800_Similarity.jpg,768x1280,480x800,0.71982
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_400x240_Similarity.jpg,768x1280,400x240,0.638002
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_320x240_Similarity.jpg,768x1280,320x240,0.613815
2019-08-01_LavaFlows_ZH-CN4235925500_768x1280.jpg,2019-08-01_LavaFlows_ZH-CN4235925500_240x320_Similarity.jpg,768x1280,240x320,0.839819
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_1920x1080_Similarity.jpg,768x1280,1920x1080,0.925529
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_1366x768_Similarity.jpg,768x1280,1366x768,0.906826
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_1280x768_Similarity.jpg,768x1280,1280x768,0.926033
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_1024x768_Similarity.jpg,768x1280,1024x768,0.891592
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_800x600_Similarity.jpg,768x1280,800x600,0.883444
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_800x480_Similarity.jpg,768x1280,800x480,0.894858
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_768x1280_Similarity.jpg,768x1280,768x1280,0.971672
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_720x1280_Similarity.jpg,768x1280,720x1280,0.968604
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_640x480_Similarity.jpg,768x1280,640x480,0.850505
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_480x800_Similarity.jpg,768x1280,480x800,0.843357
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_400x240_Similarity.jpg,768x1280,400x240,0.78596
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_320x240_Similarity.jpg,768x1280,320x240,0.741428
2019-08-02_CrummockWater_ZH-CN9317792500_768x1280.jpg,2019-08-02_CrummockWater_ZH-CN9317792500_240x320_Similarity.jpg,768x1280,240x320,0.754239
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_1920x1080_Similarity.jpg,768x1280,1920x1080,0.939369
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_1366x768_Similarity.jpg,768x1280,1366x768,0.93342
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_1280x768_Similarity.jpg,768x1280,1280x768,0.936086
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_1024x768_Similarity.jpg,768x1280,1024x768,0.910175
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_800x600_Similarity.jpg,768x1280,800x600,0.923203
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_800x480_Similarity.jpg,768x1280,800x480,0.922387
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_768x1280_Similarity.jpg,768x1280,768x1280,0.979038
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_720x1280_Similarity.jpg,768x1280,720x1280,0.979549
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_640x480_Similarity.jpg,768x1280,640x480,0.907234
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_480x800_Similarity.jpg,768x1280,480x800,0.957339
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_400x240_Similarity.jpg,768x1280,400x240,0.864221
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_320x240_Similarity.jpg,768x1280,320x240,0.876729
2019-08-03_UhuRLP_ZH-CN5421658032_768x1280.jpg,2019-08-03_UhuRLP_ZH-CN5421658032_240x320_Similarity.jpg,768x1280,240x320,0.874349
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_1920x1080_Similarity.jpg,768x1280,1920x1080,0.940864
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_1366x768_Similarity.jpg,768x1280,1366x768,0.92557
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_1280x768_Similarity.jpg,768x1280,1280x768,0.933801
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_1024x768_Similarity.jpg,768x1280,1024x768,0.907516
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_800x600_Similarity.jpg,768x1280,800x600,0.916766
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_800x480_Similarity.jpg,768x1280,800x480,0.726837
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_768x1280_Similarity.jpg,768x1280,768x1280,0.994138
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_720x1280_Similarity.jpg,768x1280,720x1280,0.991365
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_640x480_Similarity.jpg,768x1280,640x480,0.904137
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_480x800_Similarity.jpg,768x1280,480x800,0.786532
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_400x240_Similarity.jpg,768x1280,400x240,0.756305
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_320x240_Similarity.jpg,768x1280,320x240,0.88786
2019-08-04_SwiftFox_ZH-CN9413097062_768x1280.jpg,2019-08-04_SwiftFox_ZH-CN9413097062_240x320_Similarity.jpg,768x1280,240x320,0.857454
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_1920x1080_Similarity.jpg,768x1280,1920x1080,0.901919
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_1366x768_Similarity.jpg,768x1280,1366x768,0.917002
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_1280x768_Similarity.jpg,768x1280,1280x768,0.925616
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_1024x768_Similarity.jpg,768x1280,1024x768,0.904388
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_800x600_Similarity.jpg,768x1280,800x600,0.902353
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_800x480_Similarity.jpg,768x1280,800x480,0.909626
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280_Similarity.jpg,768x1280,768x1280,0.976068
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_720x1280_Similarity.jpg,768x1280,720x1280,0.97135
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_640x480_Similarity.jpg,768x1280,640x480,0.906092
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_480x800_Similarity.jpg,768x1280,480x800,0.932502
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_400x240_Similarity.jpg,768x1280,400x240,0.840354
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_320x240_Similarity.jpg,768x1280,320x240,0.740928
2019-08-05_ApostleIslands_ZH-CN9543695883_768x1280.jpg,2019-08-05_ApostleIslands_ZH-CN9543695883_240x320_Similarity.jpg,768x1280,240x320,0.768564
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_1920x1080_Similarity.jpg,768x1280,1920x1080,0.770622
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_1366x768_Similarity.jpg,768x1280,1366x768,0.814357
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_1280x768_Similarity.jpg,768x1280,1280x768,0.814261
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_1024x768_Similarity.jpg,768x1280,1024x768,0.802106
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_800x600_Similarity.jpg,768x1280,800x600,0.776177
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_800x480_Similarity.jpg,768x1280,800x480,0.823221
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280_Similarity.jpg,768x1280,768x1280,0.989885
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_720x1280_Similarity.jpg,768x1280,720x1280,0.980361
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_640x480_Similarity.jpg,768x1280,640x480,0.737257
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_480x800_Similarity.jpg,768x1280,480x800,0.962732
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_400x240_Similarity.jpg,768x1280,400x240,0.742995
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_320x240_Similarity.jpg,768x1280,320x240,0.655857
2019-08-06_WhiteStorksNest_ZH-CN9809680903_768x1280.jpg,2019-08-06_WhiteStorksNest_ZH-CN9809680903_240x320_Similarity.jpg,768x1280,240x320,0.871363
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_1920x1080_Similarity.jpg,768x1280,1920x1080,0.869305
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_1366x768_Similarity.jpg,768x1280,1366x768,0.86847
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_1280x768_Similarity.jpg,768x1280,1280x768,0.877403
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_1024x768_Similarity.jpg,768x1280,1024x768,0.85529
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_800x600_Similarity.jpg,768x1280,800x600,0.833786
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_800x480_Similarity.jpg,768x1280,800x480,0.850937
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_768x1280_Similarity.jpg,768x1280,768x1280,0.93752
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_720x1280_Similarity.jpg,768x1280,720x1280,0.941285
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_640x480_Similarity.jpg,768x1280,640x480,0.852803
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_480x800_Similarity.jpg,768x1280,480x800,0.887876
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_400x240_Similarity.jpg,768x1280,400x240,0.805349
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_320x240_Similarity.jpg,768x1280,320x240,0.810625
2019-08-07_qixi_ZH-CN3534017617_768x1280.jpg,2019-08-07_qixi_ZH-CN3534017617_240x320_Similarity.jpg,768x1280,240x320,0.776457
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_1920x1080_Similarity.jpg,768x1280,1920x1080,0.911487
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_1366x768_Similarity.jpg,768x1280,1366x768,0.906253
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_1280x768_Similarity.jpg,768x1280,1280x768,0.921893
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_1024x768_Similarity.jpg,768x1280,1024x768,0.882961
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_800x600_Similarity.jpg,768x1280,800x600,0.9353
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_800x480_Similarity.jpg,768x1280,800x480,0.902419
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280_Similarity.jpg,768x1280,768x1280,0.972312
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_720x1280_Similarity.jpg,768x1280,720x1280,0.954372
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_640x480_Similarity.jpg,768x1280,640x480,0.912743
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_480x800_Similarity.jpg,768x1280,480x800,0.90689
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_400x240_Similarity.jpg,768x1280,400x240,0.757808
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_320x240_Similarity.jpg,768x1280,320x240,0.806249
2019-08-08_LinyantiLeopard_ZH-CN9934758728_768x1280.jpg,2019-08-08_LinyantiLeopard_ZH-CN9934758728_240x320_Similarity.jpg,768x1280,240x320,0.767624
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_1920x1080_Similarity.jpg,768x1280,1920x1080,0.92764
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_1366x768_Similarity.jpg,768x1280,1366x768,0.212122
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_1280x768_Similarity.jpg,768x1280,1280x768,0.933798
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_1024x768_Similarity.jpg,768x1280,1024x768,0.912003
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_800x600_Similarity.jpg,768x1280,800x600,0.905525
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_800x480_Similarity.jpg,768x1280,800x480,0.91663
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280_Similarity.jpg,768x1280,768x1280,0.981617
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_720x1280_Similarity.jpg,768x1280,720x1280,0.980979
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_640x480_Similarity.jpg,768x1280,640x480,0.902135
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_480x800_Similarity.jpg,768x1280,480x800,0.952035
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_400x240_Similarity.jpg,768x1280,400x240,0.824214
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_320x240_Similarity.jpg,768x1280,320x240,0.797242
2019-08-09_KluaneAspen_ZH-CN0028056280_768x1280.jpg,2019-08-09_KluaneAspen_ZH-CN0028056280_240x320_Similarity.jpg,768x1280,240x320,0.834171
2019-08-10_TrianaBridge_ZH-CN0107319931_800x480.jpg,2019-08-10_TrianaBridge_ZH-CN0107319931_1920x1080_Similarity.jpg,800x480,1920x1080,0.880896
2019-08-10_TrianaBridge_ZH-CN0107319931_800x480.jpg,2019-08-10_TrianaBridge_ZH-CN0107319931_1366x768_Similarity.jpg,800x480,1366x768,0.88906
2019-08-10_TrianaBridge_ZH-CN0107319931_800x480.jpg,2019-08-10_TrianaBridge_ZH-CN0107319931_1280x768_Similarity.jpg,800x480,1280x768,0.903099
2019-08-10_TrianaBridge_ZH-CN0107319931_800x480.jpg,2019-08-10_TrianaBridge_ZH-CN0107319931_1024x768_Similarity.jpg,800x480,1024x768,0.929377
2019-08-10_TrianaBridge_ZH-CN0107319931_800x480.jpg,2019-08-10_TrianaBridge_ZH-CN0107319931_800x600_Similarity.jpg,800x480,800x600,0.949204
2019-08-10_TrianaBridge_ZH-CN0107319931_800x480.jpg,2019-08-10_TrianaBridge_ZH-CN0107319931_800x480_Similarity.jpg,800x480,800x480,0.97266
