图片名,分辨率1,分辨率2,相似性检验结果
SunSalutation_ZH-CN7833986255,768x1280,1280x768,0.455676
SunSalutation_ZH-CN7833986255,768x1280,1024x768,0.685663
SunSalutation_ZH-CN7833986255,768x1280,800x600,0.651448
SunSalutation_ZH-CN7833986255,768x1280,800x480,0.339795
SunSalutation_ZH-CN7833986255,768x1280,768x1280,1
SunSalutation_ZH-CN7833986255,768x1280,720x1280,0.999795
SunSalutation_ZH-CN7833986255,768x1280,640x480,0.665347
SunSalutation_ZH-CN7833986255,768x1280,480x800,0.826508
SunSalutation_ZH-CN7833986255,768x1280,400x240,0.320645
SunSalutation_ZH-CN7833986255,768x1280,320x240,0.648514
SunSalutation_ZH-CN7833986255,768x1280,240x320,0.771199
GreenanMaze_ZH-CN7987019078,768x1280,1920x1080,0.947981
GreenanMaze_ZH-CN7987019078,768x1280,1366x768,0.941979
GreenanMaze_ZH-CN7987019078,768x1280,1280x768,0.943417
GreenanMaze_ZH-CN7987019078,768x1280,1024x768,0.915659
GreenanMaze_ZH-CN7987019078,768x1280,800x600,0.911139
GreenanMaze_ZH-CN7987019078,768x1280,800x480,0.945501
GreenanMaze_ZH-CN7987019078,768x1280,768x1280,1
GreenanMaze_ZH-CN7987019078,768x1280,720x1280,0.999725
GreenanMaze_ZH-CN7987019078,768x1280,640x480,0.916576
GreenanMaze_ZH-CN7987019078,768x1280,480x800,0.994317
GreenanMaze_ZH-CN7987019078,768x1280,400x240,0.948161
GreenanMaze_ZH-CN7987019078,768x1280,320x240,0.921604
GreenanMaze_ZH-CN7987019078,768x1280,240x320,0.977373
TulipFieldsDE_ZH-CN8685077552,768x1280,1920x1080,0.686816
TulipFieldsDE_ZH-CN8685077552,768x1280,1366x768,0.695838
TulipFieldsDE_ZH-CN8685077552,768x1280,1280x768,0.751272
TulipFieldsDE_ZH-CN8685077552,768x1280,1024x768,0.750597
TulipFieldsDE_ZH-CN8685077552,768x1280,800x600,0.752398
TulipFieldsDE_ZH-CN8685077552,768x1280,800x480,0.70102
TulipFieldsDE_ZH-CN8685077552,768x1280,768x1280,1
TulipFieldsDE_ZH-CN8685077552,768x1280,720x1280,0.997057
TulipFieldsDE_ZH-CN8685077552,768x1280,640x480,0.744593
TulipFieldsDE_ZH-CN8685077552,768x1280,480x800,0.966653
TulipFieldsDE_ZH-CN8685077552,768x1280,400x240,0.673029
TulipFieldsDE_ZH-CN8685077552,768x1280,320x240,0.710518
TulipFieldsDE_ZH-CN8685077552,768x1280,240x320,0.866992
CheetahCubs_ZH-CN8863575385,768x1280,1920x1080,0.95639
CheetahCubs_ZH-CN8863575385,768x1280,1366x768,0.982599
CheetahCubs_ZH-CN8863575385,768x1280,1280x768,0.985812
CheetahCubs_ZH-CN8863575385,768x1280,1024x768,0.937855
CheetahCubs_ZH-CN8863575385,768x1280,800x600,0.944628
CheetahCubs_ZH-CN8863575385,768x1280,800x480,0.913903
CheetahCubs_ZH-CN8863575385,768x1280,768x1280,1
CheetahCubs_ZH-CN8863575385,768x1280,720x1280,0.998926
CheetahCubs_ZH-CN8863575385,768x1280,640x480,0.944791
CheetahCubs_ZH-CN8863575385,768x1280,480x800,0.94358
CheetahCubs_ZH-CN8863575385,768x1280,400x240,0.905877
CheetahCubs_ZH-CN8863575385,768x1280,320x240,0.939034
CheetahCubs_ZH-CN8863575385,768x1280,240x320,0.958466
EvergladesShowers_ZH-CN9209435866,768x1280,1920x1080,0.775846
EvergladesShowers_ZH-CN9209435866,768x1280,1366x768,0.802927
EvergladesShowers_ZH-CN9209435866,768x1280,1280x768,0.82484
EvergladesShowers_ZH-CN9209435866,768x1280,1024x768,0.514585
EvergladesShowers_ZH-CN9209435866,768x1280,800x600,0.525857
EvergladesShowers_ZH-CN9209435866,768x1280,800x480,0.865365
EvergladesShowers_ZH-CN9209435866,768x1280,768x1280,1
EvergladesShowers_ZH-CN9209435866,768x1280,720x1280,0.999036
EvergladesShowers_ZH-CN9209435866,768x1280,640x480,0.525655
EvergladesShowers_ZH-CN9209435866,768x1280,480x800,0.761469
EvergladesShowers_ZH-CN9209435866,768x1280,400x240,0.854225
EvergladesShowers_ZH-CN9209435866,768x1280,320x240,0.537561
EvergladesShowers_ZH-CN9209435866,768x1280,240x320,0.685291
OldManWhiskers_ZH-CN9321160932,768x1280,1920x1080,0.798726
OldManWhiskers_ZH-CN9321160932,768x1280,1366x768,0.798896
OldManWhiskers_ZH-CN9321160932,768x1280,1280x768,0.835136
OldManWhiskers_ZH-CN9321160932,768x1280,1024x768,0.760643
OldManWhiskers_ZH-CN9321160932,768x1280,800x600,0.793694
OldManWhiskers_ZH-CN9321160932,768x1280,800x480,0.742082
OldManWhiskers_ZH-CN9321160932,768x1280,768x1280,1
OldManWhiskers_ZH-CN9321160932,768x1280,720x1280,0.992156
OldManWhiskers_ZH-CN9321160932,768x1280,640x480,0.794981
OldManWhiskers_ZH-CN9321160932,768x1280,480x800,0.945765
OldManWhiskers_ZH-CN9321160932,768x1280,400x240,0.741686
OldManWhiskers_ZH-CN9321160932,768x1280,320x240,0.782648
OldManWhiskers_ZH-CN9321160932,768x1280,240x320,0.867471
MarleyBeach_ZH-CN0404372814,768x1280,1920x1080,0.472958
MarleyBeach_ZH-CN0404372814,768x1280,1366x768,0.461413
MarleyBeach_ZH-CN0404372814,768x1280,1280x768,0.506697
MarleyBeach_ZH-CN0404372814,768x1280,1024x768,0.729436
MarleyBeach_ZH-CN0404372814,768x1280,800x600,0.752723
MarleyBeach_ZH-CN0404372814,768x1280,800x480,0.546295
MarleyBeach_ZH-CN0404372814,768x1280,768x1280,1
MarleyBeach_ZH-CN0404372814,768x1280,720x1280,0.99652
MarleyBeach_ZH-CN0404372814,768x1280,640x480,0.745084
MarleyBeach_ZH-CN0404372814,768x1280,480x800,0.963943
MarleyBeach_ZH-CN0404372814,768x1280,400x240,0.560666
MarleyBeach_ZH-CN0404372814,768x1280,320x240,0.741894
MarleyBeach_ZH-CN0404372814,768x1280,240x320,0.917184
SantaCruzRiver_ZH-CN0935957996,768x1280,1920x1080,0.957019
SantaCruzRiver_ZH-CN0935957996,768x1280,1366x768,0.957215
SantaCruzRiver_ZH-CN0935957996,768x1280,1280x768,0.955791
SantaCruzRiver_ZH-CN0935957996,768x1280,1024x768,0.96088
SantaCruzRiver_ZH-CN0935957996,768x1280,800x600,0.952854
SantaCruzRiver_ZH-CN0935957996,768x1280,800x480,0.919661
SantaCruzRiver_ZH-CN0935957996,768x1280,768x1280,1
SantaCruzRiver_ZH-CN0935957996,768x1280,720x1280,0.998912
SantaCruzRiver_ZH-CN0935957996,768x1280,640x480,0.951481
SantaCruzRiver_ZH-CN0935957996,768x1280,480x800,0.974394
SantaCruzRiver_ZH-CN0935957996,768x1280,400x240,0.884547
SantaCruzRiver_ZH-CN0935957996,768x1280,320x240,0.92729
SantaCruzRiver_ZH-CN0935957996,768x1280,240x320,0.943615
WolfPup_ZH-CN1074513906,768x1280,1920x1080,0.697142
WolfPup_ZH-CN1074513906,768x1280,1366x768,0.797669
WolfPup_ZH-CN1074513906,768x1280,1280x768,0.812228
WolfPup_ZH-CN1074513906,768x1280,1024x768,0.67324
WolfPup_ZH-CN1074513906,768x1280,800x600,0.632186
WolfPup_ZH-CN1074513906,768x1280,800x480,0.732945
WolfPup_ZH-CN1074513906,768x1280,768x1280,1
WolfPup_ZH-CN1074513906,768x1280,720x1280,0.991532
WolfPup_ZH-CN1074513906,768x1280,640x480,0.63394
WolfPup_ZH-CN1074513906,768x1280,480x800,0.941091
WolfPup_ZH-CN1074513906,768x1280,400x240,0.721307
WolfPup_ZH-CN1074513906,768x1280,320x240,0.607565
WolfPup_ZH-CN1074513906,768x1280,240x320,0.706147
GreatReefDay_ZH-CN1185297376,768x1280,1920x1080,0.885123
GreatReefDay_ZH-CN1185297376,768x1280,1366x768,0.888262
GreatReefDay_ZH-CN1185297376,768x1280,1280x768,0.896011
GreatReefDay_ZH-CN1185297376,768x1280,1024x768,0.912463
GreatReefDay_ZH-CN1185297376,768x1280,800x600,0.92183
GreatReefDay_ZH-CN1185297376,768x1280,800x480,0.889664
GreatReefDay_ZH-CN1185297376,768x1280,768x1280,1
GreatReefDay_ZH-CN1185297376,768x1280,720x1280,0.999535
GreatReefDay_ZH-CN1185297376,768x1280,640x480,0.930401
GreatReefDay_ZH-CN1185297376,768x1280,480x800,0.953397
GreatReefDay_ZH-CN1185297376,768x1280,400x240,0.900489
GreatReefDay_ZH-CN1185297376,768x1280,320x240,0.936265
GreatReefDay_ZH-CN1185297376,768x1280,240x320,0.957057
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,1920x1080,0.712098
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,1366x768,0.719597
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,1280x768,0.793962
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,1024x768,0.573439
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,800x600,0.798629
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,800x480,0.673195
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,768x1280,1
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,720x1280,0.989139
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,640x480,0.808695
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,480x800,0.849171
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,400x240,0.615592
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,320x240,0.786116
JasperSunwaptaVideo_ZH-CN1403296497,768x1280,240x320,0.786633
WhiteRimTrail_ZH-CN1574735777,768x1280,1920x1080,0.948384
WhiteRimTrail_ZH-CN1574735777,768x1280,1366x768,0.957264
WhiteRimTrail_ZH-CN1574735777,768x1280,1280x768,0.9606
WhiteRimTrail_ZH-CN1574735777,768x1280,1024x768,0.977838
WhiteRimTrail_ZH-CN1574735777,768x1280,800x600,0.980579
WhiteRimTrail_ZH-CN1574735777,768x1280,800x480,0.975747
WhiteRimTrail_ZH-CN1574735777,768x1280,768x1280,1
WhiteRimTrail_ZH-CN1574735777,768x1280,720x1280,0.999643
WhiteRimTrail_ZH-CN1574735777,768x1280,640x480,0.980781
WhiteRimTrail_ZH-CN1574735777,768x1280,480x800,0.992088
WhiteRimTrail_ZH-CN1574735777,768x1280,400x240,0.975318
WhiteRimTrail_ZH-CN1574735777,768x1280,320x240,0.981331
WhiteRimTrail_ZH-CN1574735777,768x1280,240x320,0.97946
PontFawr_ZH-CN1780190468,768x1280,1920x1080,0.521348
PontFawr_ZH-CN1780190468,768x1280,1366x768,0.514077
PontFawr_ZH-CN1780190468,768x1280,1280x768,0.500952
PontFawr_ZH-CN1780190468,768x1280,1024x768,0.539445
PontFawr_ZH-CN1780190468,768x1280,800x600,0.650175
PontFawr_ZH-CN1780190468,768x1280,800x480,0.595781
PontFawr_ZH-CN1780190468,768x1280,768x1280,1
PontFawr_ZH-CN1780190468,768x1280,720x1280,0.98505
PontFawr_ZH-CN1780190468,768x1280,640x480,0.65203
PontFawr_ZH-CN1780190468,768x1280,480x800,0.66926
PontFawr_ZH-CN1780190468,768x1280,400x240,0.537859
PontFawr_ZH-CN1780190468,768x1280,320x240,0.57693
PontFawr_ZH-CN1780190468,768x1280,240x320,0.536546
SynchronousFireflies_ZH-CN6323931412,768x1280,1920x1080,0.884028
SynchronousFireflies_ZH-CN6323931412,768x1280,1366x768,0.88474
SynchronousFireflies_ZH-CN6323931412,768x1280,1280x768,0.935418
SynchronousFireflies_ZH-CN6323931412,768x1280,1024x768,0.960266
SynchronousFireflies_ZH-CN6323931412,768x1280,800x600,0.987118
SynchronousFireflies_ZH-CN6323931412,768x1280,800x480,0.962907
SynchronousFireflies_ZH-CN6323931412,768x1280,768x1280,1
SynchronousFireflies_ZH-CN6323931412,768x1280,720x1280,0.999513
SynchronousFireflies_ZH-CN6323931412,768x1280,640x480,0.984071
SynchronousFireflies_ZH-CN6323931412,768x1280,480x800,0.978671
SynchronousFireflies_ZH-CN6323931412,768x1280,400x240,0.951355
SynchronousFireflies_ZH-CN6323931412,768x1280,320x240,0.967793
SynchronousFireflies_ZH-CN6323931412,768x1280,240x320,0.9515
WaltersWiggles_ZH-CN6928617440,768x1280,1920x1080,0.795766
WaltersWiggles_ZH-CN6928617440,768x1280,1366x768,0.779442
WaltersWiggles_ZH-CN6928617440,768x1280,1280x768,0.79823
WaltersWiggles_ZH-CN6928617440,768x1280,1024x768,0.898737
WaltersWiggles_ZH-CN6928617440,768x1280,800x600,0.944419
WaltersWiggles_ZH-CN6928617440,768x1280,800x480,0.859166
WaltersWiggles_ZH-CN6928617440,768x1280,768x1280,1
WaltersWiggles_ZH-CN6928617440,768x1280,720x1280,0.999371
WaltersWiggles_ZH-CN6928617440,768x1280,640x480,0.947791
WaltersWiggles_ZH-CN6928617440,768x1280,480x800,0.977633
WaltersWiggles_ZH-CN6928617440,768x1280,400x240,0.848081
WaltersWiggles_ZH-CN6928617440,768x1280,320x240,0.946329
WaltersWiggles_ZH-CN6928617440,768x1280,240x320,0.946638
LaPertusa_ZH-CN7227946330,768x1280,1920x1080,0.87301
LaPertusa_ZH-CN7227946330,768x1280,1366x768,0.886192
LaPertusa_ZH-CN7227946330,768x1280,1280x768,0.898677
LaPertusa_ZH-CN7227946330,768x1280,1024x768,0.700272
LaPertusa_ZH-CN7227946330,768x1280,800x600,0.780435
LaPertusa_ZH-CN7227946330,768x1280,800x480,0.829974
LaPertusa_ZH-CN7227946330,768x1280,768x1280,1
LaPertusa_ZH-CN7227946330,768x1280,720x1280,0.997209
LaPertusa_ZH-CN7227946330,768x1280,640x480,0.785982
LaPertusa_ZH-CN7227946330,768x1280,480x800,0.904527
LaPertusa_ZH-CN7227946330,768x1280,400x240,0.811695
LaPertusa_ZH-CN7227946330,768x1280,320x240,0.770407
LaPertusa_ZH-CN7227946330,768x1280,240x320,0.894245
LionSurfing_ZH-CN7369892268,768x1280,1920x1080,0.956147
LionSurfing_ZH-CN7369892268,768x1280,1366x768,0.953972
LionSurfing_ZH-CN7369892268,768x1280,1280x768,0.948395
LionSurfing_ZH-CN7369892268,768x1280,1024x768,0.956005
LionSurfing_ZH-CN7369892268,768x1280,800x600,0.95708
LionSurfing_ZH-CN7369892268,768x1280,800x480,0.942727
LionSurfing_ZH-CN7369892268,768x1280,768x1280,1
LionSurfing_ZH-CN7369892268,768x1280,720x1280,0.999753
LionSurfing_ZH-CN7369892268,768x1280,640x480,0.955155
LionSurfing_ZH-CN7369892268,768x1280,480x800,0.981935
LionSurfing_ZH-CN7369892268,768x1280,400x240,0.925956
LionSurfing_ZH-CN7369892268,768x1280,320x240,0.939274
LionSurfing_ZH-CN7369892268,768x1280,240x320,0.965456
BaronLakes_ZH-CN7541190370,768x1280,1920x1080,0.754417
BaronLakes_ZH-CN7541190370,768x1280,1366x768,0.677816
BaronLakes_ZH-CN7541190370,768x1280,1280x768,0.710001
BaronLakes_ZH-CN7541190370,768x1280,1024x768,0.548792
BaronLakes_ZH-CN7541190370,768x1280,800x600,0.642952
BaronLakes_ZH-CN7541190370,768x1280,800x480,0.645407
BaronLakes_ZH-CN7541190370,768x1280,768x1280,1
BaronLakes_ZH-CN7541190370,768x1280,720x1280,0.997233
BaronLakes_ZH-CN7541190370,768x1280,640x480,0.655869
BaronLakes_ZH-CN7541190370,768x1280,480x800,0.655675
BaronLakes_ZH-CN7541190370,768x1280,400x240,0.690657
BaronLakes_ZH-CN7541190370,768x1280,320x240,0.690177
BaronLakes_ZH-CN7541190370,768x1280,240x320,0.778487
WobblyBridge_ZH-CN7751845685,768x1280,1920x1080,0.903615
WobblyBridge_ZH-CN7751845685,768x1280,1366x768,0.897771
WobblyBridge_ZH-CN7751845685,768x1280,1280x768,0.900421
WobblyBridge_ZH-CN7751845685,768x1280,1024x768,0.833675
WobblyBridge_ZH-CN7751845685,768x1280,800x600,0.896109
WobblyBridge_ZH-CN7751845685,768x1280,800x480,0.905941
WobblyBridge_ZH-CN7751845685,768x1280,768x1280,1
WobblyBridge_ZH-CN7751845685,768x1280,720x1280,0.998643
WobblyBridge_ZH-CN7751845685,768x1280,640x480,0.879022
WobblyBridge_ZH-CN7751845685,768x1280,480x800,0.875922
WobblyBridge_ZH-CN7751845685,768x1280,400x240,0.902335
WobblyBridge_ZH-CN7751845685,768x1280,320x240,0.890072
WobblyBridge_ZH-CN7751845685,768x1280,240x320,0.919285
GriboyedovCanal_ZH-CN7887366015,768x1280,1920x1080,0.946486
GriboyedovCanal_ZH-CN7887366015,768x1280,1366x768,0.948976
GriboyedovCanal_ZH-CN7887366015,768x1280,1280x768,0.952124
GriboyedovCanal_ZH-CN7887366015,768x1280,1024x768,0.950974
GriboyedovCanal_ZH-CN7887366015,768x1280,800x600,0.942514
GriboyedovCanal_ZH-CN7887366015,768x1280,800x480,0.848087
GriboyedovCanal_ZH-CN7887366015,768x1280,768x1280,1
GriboyedovCanal_ZH-CN7887366015,768x1280,720x1280,0.9987
GriboyedovCanal_ZH-CN7887366015,768x1280,640x480,0.951636
GriboyedovCanal_ZH-CN7887366015,768x1280,480x800,0.96241
GriboyedovCanal_ZH-CN7887366015,768x1280,400x240,0.846294
GriboyedovCanal_ZH-CN7887366015,768x1280,320x240,0.945861
GriboyedovCanal_ZH-CN7887366015,768x1280,240x320,0.976079
SantaElena_ZH-CN8036210800,768x1280,1920x1080,0.947688
SantaElena_ZH-CN8036210800,768x1280,1366x768,0.984389
SantaElena_ZH-CN8036210800,768x1280,1280x768,0.985338
SantaElena_ZH-CN8036210800,768x1280,1024x768,0.994636
SantaElena_ZH-CN8036210800,768x1280,800x600,0.99629
SantaElena_ZH-CN8036210800,768x1280,800x480,0.836436
SantaElena_ZH-CN8036210800,768x1280,768x1280,1
SantaElena_ZH-CN8036210800,768x1280,720x1280,0.999836
SantaElena_ZH-CN8036210800,768x1280,640x480,0.996075
SantaElena_ZH-CN8036210800,768x1280,480x800,0.992674
SantaElena_ZH-CN8036210800,768x1280,400x240,0.80495
SantaElena_ZH-CN8036210800,768x1280,320x240,0.993863
SantaElena_ZH-CN8036210800,768x1280,240x320,0.995497
GrandsCausses_ZH-CN8463022683,768x1280,1920x1080,0.884874
GrandsCausses_ZH-CN8463022683,768x1280,1366x768,0.867967
GrandsCausses_ZH-CN8463022683,768x1280,1280x768,0.878368
GrandsCausses_ZH-CN8463022683,768x1280,1024x768,0.890896
GrandsCausses_ZH-CN8463022683,768x1280,800x600,0.904986
GrandsCausses_ZH-CN8463022683,768x1280,800x480,0.858395
GrandsCausses_ZH-CN8463022683,768x1280,768x1280,1
GrandsCausses_ZH-CN8463022683,768x1280,720x1280,0.996776
GrandsCausses_ZH-CN8463022683,768x1280,640x480,0.901441
GrandsCausses_ZH-CN8463022683,768x1280,480x800,0.943307
GrandsCausses_ZH-CN8463022683,768x1280,400x240,0.819998
GrandsCausses_ZH-CN8463022683,768x1280,320x240,0.859439
GrandsCausses_ZH-CN8463022683,768x1280,240x320,0.870821
WildflowersBC_ZH-CN8732388724,768x1280,1920x1080,0.919585
WildflowersBC_ZH-CN8732388724,768x1280,1366x768,0.928012
WildflowersBC_ZH-CN8732388724,768x1280,1280x768,0.949631
WildflowersBC_ZH-CN8732388724,768x1280,1024x768,0.958447
WildflowersBC_ZH-CN8732388724,768x1280,800x600,0.851757
WildflowersBC_ZH-CN8732388724,768x1280,800x480,0.946433
WildflowersBC_ZH-CN8732388724,768x1280,768x1280,1
WildflowersBC_ZH-CN8732388724,768x1280,720x1280,0.998881
WildflowersBC_ZH-CN8732388724,768x1280,640x480,0.869196
WildflowersBC_ZH-CN8732388724,768x1280,480x800,0.984702
WildflowersBC_ZH-CN8732388724,768x1280,400x240,0.94113
WildflowersBC_ZH-CN8732388724,768x1280,320x240,0.932555
WildflowersBC_ZH-CN8732388724,768x1280,240x320,0.979339
SurfSeason_ZH-CN9212464908,768x1280,1920x1080,0.935017
SurfSeason_ZH-CN9212464908,768x1280,1366x768,0.920524
SurfSeason_ZH-CN9212464908,768x1280,1280x768,0.921755
SurfSeason_ZH-CN9212464908,768x1280,1024x768,0.845061
SurfSeason_ZH-CN9212464908,768x1280,800x600,0.848004
SurfSeason_ZH-CN9212464908,768x1280,800x480,0.870035
SurfSeason_ZH-CN9212464908,768x1280,768x1280,1
SurfSeason_ZH-CN9212464908,768x1280,720x1280,0.999031
SurfSeason_ZH-CN9212464908,768x1280,640x480,0.844431
SurfSeason_ZH-CN9212464908,768x1280,480x800,0.88629
SurfSeason_ZH-CN9212464908,768x1280,400x240,0.83887
SurfSeason_ZH-CN9212464908,768x1280,320x240,0.819787
SurfSeason_ZH-CN9212464908,768x1280,240x320,0.878699
StStephens_ZH-CN9373191410,768x1280,1920x1080,0.775393
StStephens_ZH-CN9373191410,768x1280,1366x768,0.83051
StStephens_ZH-CN9373191410,768x1280,1280x768,0.88072
StStephens_ZH-CN9373191410,768x1280,1024x768,0.714802
StStephens_ZH-CN9373191410,768x1280,800x600,0.783543
StStephens_ZH-CN9373191410,768x1280,800x480,0.843027
StStephens_ZH-CN9373191410,768x1280,768x1280,1
StStephens_ZH-CN9373191410,768x1280,720x1280,0.997546
StStephens_ZH-CN9373191410,768x1280,640x480,0.783901
StStephens_ZH-CN9373191410,768x1280,480x800,0.929635
StStephens_ZH-CN9373191410,768x1280,400x240,0.821195
StStephens_ZH-CN9373191410,768x1280,320x240,0.779435
StStephens_ZH-CN9373191410,768x1280,240x320,0.873201
Havasupai_ZH-CN0016003195,768x1280,1920x1080,0.703843
Havasupai_ZH-CN0016003195,768x1280,1366x768,0.729366
Havasupai_ZH-CN0016003195,768x1280,1280x768,0.76093
Havasupai_ZH-CN0016003195,768x1280,1024x768,0.68011
Havasupai_ZH-CN0016003195,768x1280,800x600,0.700017
Havasupai_ZH-CN0016003195,768x1280,800x480,0.774918
Havasupai_ZH-CN0016003195,768x1280,768x1280,1
Havasupai_ZH-CN0016003195,768x1280,720x1280,0.996082
Havasupai_ZH-CN0016003195,768x1280,640x480,0.697359
Havasupai_ZH-CN0016003195,768x1280,480x800,0.933137
Havasupai_ZH-CN0016003195,768x1280,400x240,0.76258
Havasupai_ZH-CN0016003195,768x1280,320x240,0.678907
Havasupai_ZH-CN0016003195,768x1280,240x320,0.878411
JabiruStork_ZH-CN0218761234,768x1280,1920x1080,0.384293
JabiruStork_ZH-CN0218761234,768x1280,1366x768,0.444362
JabiruStork_ZH-CN0218761234,768x1280,1280x768,0.42179
JabiruStork_ZH-CN0218761234,768x1280,1024x768,0.93977
JabiruStork_ZH-CN0218761234,768x1280,800x600,0.946494
JabiruStork_ZH-CN0218761234,768x1280,800x480,0.223763
JabiruStork_ZH-CN0218761234,768x1280,768x1280,1
JabiruStork_ZH-CN0218761234,768x1280,720x1280,0.99916
JabiruStork_ZH-CN0218761234,768x1280,640x480,0.946256
JabiruStork_ZH-CN0218761234,768x1280,480x800,0.968773
JabiruStork_ZH-CN0218761234,768x1280,400x240,0.208061
JabiruStork_ZH-CN0218761234,768x1280,320x240,0.946171
JabiruStork_ZH-CN0218761234,768x1280,240x320,0.966571
MidsummerEve_ZH-CN9981851207,768x1280,1920x1080,0.714349
MidsummerEve_ZH-CN9981851207,768x1280,1366x768,0.717769
MidsummerEve_ZH-CN9981851207,768x1280,1280x768,0.736764
MidsummerEve_ZH-CN9981851207,768x1280,1024x768,0.764607
MidsummerEve_ZH-CN9981851207,768x1280,800x600,0.762179
MidsummerEve_ZH-CN9981851207,768x1280,800x480,0.677873
MidsummerEve_ZH-CN9981851207,768x1280,768x1280,1
MidsummerEve_ZH-CN9981851207,768x1280,720x1280,0.99485
MidsummerEve_ZH-CN9981851207,768x1280,640x480,0.764343
MidsummerEve_ZH-CN9981851207,768x1280,480x800,0.824258
MidsummerEve_ZH-CN9981851207,768x1280,400x240,0.662012
MidsummerEve_ZH-CN9981851207,768x1280,320x240,0.761188
MidsummerEve_ZH-CN9981851207,768x1280,240x320,0.867944
HuntingCat_ZH-CN6596392185,768x1280,1920x1080,0.915713
HuntingCat_ZH-CN6596392185,768x1280,1366x768,0.916507
HuntingCat_ZH-CN6596392185,768x1280,1280x768,0.91721
HuntingCat_ZH-CN6596392185,768x1280,1024x768,0.907819
HuntingCat_ZH-CN6596392185,768x1280,800x600,0.906325
HuntingCat_ZH-CN6596392185,768x1280,800x480,0.874211
HuntingCat_ZH-CN6596392185,768x1280,768x1280,1
HuntingCat_ZH-CN6596392185,768x1280,720x1280,0.998991
HuntingCat_ZH-CN6596392185,768x1280,640x480,0.907282
HuntingCat_ZH-CN6596392185,768x1280,480x800,0.96789
HuntingCat_ZH-CN6596392185,768x1280,400x240,0.870006
HuntingCat_ZH-CN6596392185,768x1280,320x240,0.908014
HuntingCat_ZH-CN6596392185,768x1280,240x320,0.975781
BeardedTamarin_ZH-CN0250190365,768x1280,1920x1080,0.916835
BeardedTamarin_ZH-CN0250190365,768x1280,1366x768,0.913949
BeardedTamarin_ZH-CN0250190365,768x1280,1280x768,0.899844
BeardedTamarin_ZH-CN0250190365,768x1280,1024x768,0.963582
BeardedTamarin_ZH-CN0250190365,768x1280,800x600,0.96155
BeardedTamarin_ZH-CN0250190365,768x1280,800x480,0.94887
BeardedTamarin_ZH-CN0250190365,768x1280,768x1280,1
BeardedTamarin_ZH-CN0250190365,768x1280,720x1280,0.997245
BeardedTamarin_ZH-CN0250190365,768x1280,640x480,0.964158
BeardedTamarin_ZH-CN0250190365,768x1280,480x800,0.968347
BeardedTamarin_ZH-CN0250190365,768x1280,400x240,0.942098
BeardedTamarin_ZH-CN0250190365,768x1280,320x240,0.959107
BeardedTamarin_ZH-CN0250190365,768x1280,240x320,0.960516
SouthernSunbird_ZH-CN0426670987,768x1280,1920x1080,0.915964
SouthernSunbird_ZH-CN0426670987,768x1280,1366x768,0.904646
SouthernSunbird_ZH-CN0426670987,768x1280,1280x768,0.885146
SouthernSunbird_ZH-CN0426670987,768x1280,1024x768,0.802295
SouthernSunbird_ZH-CN0426670987,768x1280,800x600,0.805269
SouthernSunbird_ZH-CN0426670987,768x1280,800x480,0.880981
SouthernSunbird_ZH-CN0426670987,768x1280,768x1280,1
SouthernSunbird_ZH-CN0426670987,768x1280,720x1280,0.997819
SouthernSunbird_ZH-CN0426670987,768x1280,640x480,0.805413
SouthernSunbird_ZH-CN0426670987,768x1280,480x800,0.776304
SouthernSunbird_ZH-CN0426670987,768x1280,400x240,0.866363
